latitude,longitude,geohash,day,hour,month
51.08396990987769,-114.1242548994357,c3nfe,2,14,10
50.97224965050607,-114.06872073360717,c3ncu,2,14,10
50.939580932978565,-114.08592412716314,c3ncg,2,12,10
51.14757079712524,-114.07745166677933,c3nfu,2,10,10
51.09208165486301,-114.01158331293604,c3nft,2,10,10
51.09273828260854,-114.00931369049454,c3nft,2,10,10
51.09296879358317,-114.01019781588818,c3nft,2,10,10
51.04409435625329,-114.11216400908329,c3nf7,2,10,10
50.9411687839707,-113.97709655518784,c3ncy,2,8,10
51.065946031937024,-114.02733898720376,c3nft,2,7,10
50.94946488393896,-114.06171912475914,c3ncu,2,7,10
51.12617902464371,-114.05040535208124,c3nfu,2,6,10
51.12385126651243,-114.04647102210872,c3nfu,2,6,10
51.14296015686259,-114.12296253440309,c3nfg,2,0,10
51.03952928278621,-114.06345596412632,c3nfk,1,22,10
51.0170462144689,-114.04874429170184,c3nfh,1,17,10
51.15408869895197,-113.97025211439647,c3ngn,1,17,10
51.139582417673246,-113.97492692407413,c3nfy,1,17,10
51.10922484833507,-114.04677794871048,c3nfu,1,16,10
51.017333106564415,-114.00403280846642,c3nfj,1,16,10
51.02240690345653,-114.00151617422168,c3nfm,1,16,10
51.09596995656009,-114.0539244649833,c3nfs,1,15,10
51.09607857969296,-114.0538634882644,c3nfs,1,15,10
51.05780105543597,-114.12949685835596,c3nf6,1,15,10
51.054855131820986,-114.06382865158858,c3nfk,1,13,10
51.05502028068514,-114.06397893368,c3nfk,1,13,10
51.05573276068687,-114.06471394130156,c3nfk,1,13,10
51.05516485410114,-114.0641087911408,c3nfk,1,13,10
51.05465737954152,-114.06362426651611,c3nfk,1,13,10
50.996689656462,-114.1018601655988,c3nf5,1,11,10
50.9886747268145,-114.0947726026468,c3nf5,1,10,10
51.08825890415181,-114.00509025387956,c3nft,1,10,10
51.05043897963423,-114.01907978324569,c3nfm,1,9,10
51.05518157582522,-113.92118802110288,c3nfr,1,8,10
51.02302055435858,-114.00031928881192,c3nfm,1,7,10
50.98357020114614,-114.02087589168109,c3nfj,1,7,10
50.92687352450528,-113.97550786398917,c3ncw,1,7,10
51.14337035407257,-114.00786748015064,c3nfv,1,7,10
50.97969380765891,-113.93072058126432,c3nfp,1,7,10
51.04562794559419,-114.00266336603664,c3nfm,1,6,10
51.08721692236384,-114.0015632541965,c3nft,0,21,10
51.03785483668036,-113.90788427693066,c3nfr,0,20,10
50.95478100850257,-114.1402630464993,c3ncf,0,19,10
51.02236986873469,-114.00125276343115,c3nfm,0,18,10
51.067262388672056,-113.97725396014584,c3nfw,0,17,10
51.00135249457192,-114.057032753939,c3nfh,0,16,10
51.0669327327722,-114.01424675972112,c3nft,0,16,10
51.04963437510529,-114.07357506393,c3nfk,0,16,10
51.12161922340101,-113.92987986557132,c3nfz,0,16,10
50.99024264876777,-113.98195124037883,c3nfn,0,16,10
51.074483347188,-114.12834946183614,c3nfd,0,16,10
51.03781098674016,-114.11790685179189,c3nf7,0,15,10
51.13260225325808,-113.94730034164188,c3nfz,0,14,10
51.00960545070467,-114.0813776366617,c3nfh,0,14,10
51.051957533063664,-114.1640892375605,c3nf6,0,14,10
51.0415072162228,-114.1236427637074,c3nf7,0,14,10
51.08496551729619,-113.98196350279323,c3nfw,0,13,10
50.89293018149498,-114.06475999252454,c3ncs,0,12,10
51.16858072788687,-114.13239922230646,c3ng4,0,10,10
51.04516322136749,-113.96999650322638,c3nfq,0,9,10
50.996389267361565,-114.10159581803676,c3nf5,0,7,10
51.09120964615536,-113.98194208845476,c3nfw,0,7,10
51.16858072788687,-114.13239922230646,c3ng4,0,7,10
50.930172605282806,-114.03860677096284,c3ncs,0,6,10
51.02324451139165,-114.06622880396785,c3nfk,0,4,10
51.091679993859934,-113.93557950279684,c3nfx,0,1,10
51.09169684053919,-113.91927192675762,c3nfx,6,23,10
51.17786632334119,-114.00024641760102,c3ngj,6,23,10
51.1778448383711,-114.0002464174865,c3ngj,6,23,10
51.06890750530912,-114.01343908066868,c3nft,6,21,10
51.067036939557816,-114.01411339077605,c3nft,6,19,10
50.98222226640443,-114.03572030961008,c3nfj,6,16,10
50.90402791878172,-114.0668503038054,c3ncs,6,15,10
51.0815501717678,-114.00271752069074,c3nft,6,15,10
51.09600941936796,-114.0715234520688,c3nfs,6,13,10
51.0181047632292,-114.15990791401086,c3nf4,6,9,10
51.04132349684111,-114.0583741610945,c3nfk,5,23,10
51.05018645912757,-114.01907454506372,c3nfm,5,20,10
51.01510335491176,-113.9795189727779,c3nfn,5,19,10
51.09226571661521,-114.23463513837576,c3nf8,5,19,10
51.10638113127838,-114.22412883043016,c3nf8,5,18,10
51.09422852998056,-114.04017351460324,c3nfs,5,18,10
51.16449610842275,-114.0708778391557,c3ngh,5,17,10
51.16438916324362,-114.0705299601962,c3ngh,5,17,10
50.9938567359424,-114.06275676353526,c3nfh,5,16,10
51.09145247123891,-113.95890087339288,c3nfw,5,16,10
50.99749495300392,-114.0339989907496,c3nfj,5,15,10
50.99751274763361,-114.0340168114396,c3nfj,5,15,10
51.018471380996544,-114.0626632793929,c3nfh,5,15,10
50.99764188966256,-114.0695920624884,c3nfh,5,15,10
51.058877650372736,-114.06253421508984,c3nfk,5,15,10
51.08155090318616,-113.98464610058572,c3nfw,5,14,10
51.001527391340446,-114.0817766784453,c3nfh,5,13,10
51.04235061458602,-114.11503331117328,c3nf7,5,12,10
51.065163069466834,-114.10634722333556,c3nfe,5,10,10
50.93182533118581,-113.95831604151353,c3ncw,5,8,10
51.04207769740759,-114.08644198837833,c3nf7,5,6,10
51.10206379600567,-114.00082913847189,c3nft,5,1,10
50.99767063974051,-114.0339097954782,c3nfj,5,1,10
51.04582305953826,-114.16438686668673,c3nf6,4,23,10
51.04787946928047,-114.01641865928606,c3nfm,4,21,10
51.138592884862646,-114.23429658568088,c3nfb,4,21,10
51.047766888961256,-114.01460440659064,c3nfm,4,20,10
51.106761362984734,-113.94983524949356,c3nfx,4,18,10
51.01009671999819,-114.11806229115874,c3nf5,4,17,10
50.952371329322304,-114.0190048759354,c3ncv,4,17,10
51.03705069701332,-114.01013349430296,c3nfm,4,16,10
51.028596989350426,-114.11767705130116,c3nf7,4,16,10
51.03788856673632,-114.19931773795854,c3nf3,4,16,10
51.072640336959424,-114.160535277845,c3nfd,4,14,10
51.031460831933096,-114.06896009404768,c3nfk,4,13,10
51.04464178803632,-114.06321424374542,c3nfk,4,13,10
51.12984820866712,-114.19951115587816,c3nfc,4,13,10
51.08460197961306,-114.12374105601532,c3nfe,4,12,10
51.09590512656929,-114.0763763984204,c3nfs,4,9,10
51.09614402120458,-114.07206559329738,c3nfs,4,9,10
51.09626382984495,-114.07411645234566,c3nfs,4,9,10
51.03788864819349,-113.93022404545738,c3nfr,4,7,10
51.0463458667514,-114.05804419605784,c3nfk,3,21,10
50.994405065121306,-114.04396965344694,c3nfh,3,19,10
51.02324506961792,-114.05933298749602,c3nfk,3,18,10
51.06715408606931,-113.97392154955914,c3nfw,3,18,10
51.02076248357664,-114.00222579102166,c3nfm,3,17,10
51.16765843232277,-114.1607182175593,c3ng4,3,17,10
51.096147553675245,-114.04781392799258,c3nfs,3,17,10
51.08876185778539,-114.03875092598102,c3nfs,3,17,10
51.01495524770733,-113.9738804350489,c3nfn,3,15,10
50.96866053133516,-114.07055005906793,c3ncu,3,15,10
51.175566434720814,-113.97060182603336,c3ngn,3,14,10
51.11213532665846,-113.97360790022007,c3nfy,3,11,10
50.91767967986921,-114.1004817170021,c3nce,3,7,10
50.994677681096434,-113.95861432542286,c3nfn,3,7,10
50.99770971522005,-114.03370339638477,c3nfj,3,7,10
50.99552724924817,-114.03466054038655,c3nfj,3,7,10
51.12804260419353,-114.04618650258244,c3nfu,3,7,10
51.04490783990566,-114.07400937238891,c3nfk,3,6,10
51.14337255314365,-114.01412022114307,c3nfv,2,23,10
51.14160488270628,-114.03493201189588,c3nfv,2,23,10
50.94747139982611,-114.1447044137982,c3ncf,2,20,10
51.03791358579471,-113.9930542404616,c3nfq,2,17,10
51.03916615770087,-114.02897397939344,c3nfm,2,17,10
50.9941005960399,-114.04070068402618,c3nfh,2,16,10
51.03106861641766,-113.9977645912535,c3nfm,2,16,10
50.98081546240144,-113.98190818497189,c3nfn,2,15,10
51.05467692489569,-114.05170313529528,c3nfk,2,15,10
51.05260701049866,-114.1639828482176,c3nf6,2,15,10
51.05021088216521,-114.06023258676416,c3nfk,2,14,10
51.038214118468,-114.11295998703318,c3nf7,2,13,10
51.03740288214434,-114.11361076334164,c3nf7,2,13,10
51.07167450317687,-113.9585038819392,c3nfw,2,9,10
51.08157589174378,-113.9589297484775,c3nfw,2,8,10
50.96547774389429,-114.03181895066082,c3ncv,2,8,10
51.07262123759827,-113.93555573935916,c3nfx,2,8,10
51.01594181270332,-114.11750364038843,c3nf5,2,7,10
51.08298263777151,-114.0948265839682,c3nfe,1,19,10
51.02324903403025,-114.18767995362718,c3nf3,1,18,10
51.03773754802946,-113.98663338818008,c3nfq,1,18,10
51.07093109024058,-114.11773886025284,c3nfe,1,18,10
51.02860439591139,-114.09468365209936,c3nf7,1,17,10
51.04845920935919,-114.06530037516748,c3nfk,1,17,10
51.057216637550816,-114.09460733721768,c3nf7,1,16,10
51.15226567055957,-114.1508820957946,c3nff,1,16,10
51.06705179559737,-114.00215453277288,c3nft,1,16,10
50.900513732164974,-114.0725931576768,c3ncs,1,15,10
50.96353250395612,-114.03187242954812,c3ncv,1,14,10
51.052389586112646,-113.99329426068248,c3nfq,1,14,10
51.05206671447776,-114.01928883273888,c3nfm,1,13,10
51.17361544803854,-114.10891573114048,c3ng5,1,11,10
51.08830071634641,-114.18584967155915,c3nf9,1,10,10
51.06789422414448,-114.157961792465,c3nfd,1,10,10
51.07784213806263,-114.0554023961151,c3nfs,1,9,10
51.05175003729644,-114.18224119216276,c3nf3,1,8,10
51.08750930863117,-114.0728756288064,c3nfs,1,8,10
51.07427659996263,-114.1062980467626,c3nfe,1,7,10
51.08663648698038,-114.03803233444742,c3nft,1,7,10
51.15118268428534,-114.02320563822092,c3nfv,1,7,10
50.91311175212736,-113.9755399730694,c3ncw,1,7,10
51.06737986886695,-114.02855129252096,c3nft,1,7,10
50.93198252230296,-113.97888971727896,c3ncw,1,6,10
51.10293072063497,-113.9561550734143,c3nfw,1,5,10
51.008596673109125,-114.14124293025417,c3nf4,1,4,10
50.94704958632835,-113.99175116379271,c3ncy,1,3,10
50.94698749946812,-113.9909845669738,c3ncy,1,3,10
51.04207769740759,-114.08644198837833,c3nf7,0,19,10
51.14707135854,-113.9702817797312,c3nfy,0,18,10
51.0377485637501,-113.9816834099847,c3nfq,0,17,10
51.03792916406439,-113.96137262047222,c3nfq,0,17,10
51.06690836040478,-114.04245847549872,c3nfs,0,16,10
50.9868654268982,-114.03987296924656,c3nfh,0,16,10
50.98721743544127,-114.04421126065532,c3nfh,0,16,10
51.03390568735056,-114.15281067518691,c3nf6,0,15,10
51.163157731928,-114.05653907198356,c3ngh,0,12,10
51.15426191009116,-113.96983174876893,c3ngn,0,12,10
51.03786607465354,-113.93552981767864,c3nfr,0,9,10
51.06698531507139,-114.0507908879291,c3nfs,6,18,10
51.10912783910626,-114.0835722535152,c3nfg,6,16,10
51.081507243658855,-114.05461025708767,c3nfs,6,16,10
50.941209066378974,-114.02930435158056,c3ncv,6,14,10
51.17582118818467,-113.97608210381856,c3ngn,6,14,10
51.04762439206766,-114.02063256158505,c3nfm,6,13,10
51.04756339445747,-114.02089851139354,c3nfm,6,13,10
50.90339321393358,-114.06964297346876,c3ncs,6,13,10
51.06683751003708,-114.07159761803176,c3nfs,6,13,10
51.03765882873521,-113.91495957038326,c3nfr,6,12,10
50.98268154841912,-114.04846789982628,c3nfh,6,10,10
50.90339321393358,-114.06964297346876,c3ncs,6,9,10
51.04438370057351,-114.10033603016412,c3nf7,6,9,10
51.11161919684894,-114.0473241941262,c3nfu,6,6,10
50.94941477341964,-113.92948164038432,c3ncz,6,6,10
51.04606028715875,-114.08123855993364,c3nfk,6,3,10
51.04796214889871,-114.08111752543309,c3nfk,6,1,10
51.04309704168677,-114.0888425815445,c3nf7,5,21,10
51.053369661052415,-114.16547691142344,c3nf6,5,21,10
51.10498464662989,-114.22536150995842,c3nf8,5,20,10
50.932230665300914,-114.02710289582691,c3nct,5,19,10
51.01541589020311,-114.05333645437275,c3nfh,5,18,10
51.15420402584633,-113.9336723820406,c3ngp,5,17,10
51.04562794559419,-114.00266336603664,c3nfm,5,16,10
51.07631641855944,-113.95850372591498,c3nfw,5,15,10
51.04490783990566,-114.07400937238891,c3nfk,5,15,10
51.15645258349896,-114.11457746874255,c3ng5,5,15,10
51.08396990987769,-114.1242548994357,c3nfe,5,15,10
50.95059162173617,-114.08597545165732,c3ncg,5,14,10
50.94808933728423,-114.0435822650632,c3ncu,5,14,10
51.08143870351677,-113.97314497710822,c3nfw,5,14,10
51.14783673213945,-114.13634716145698,c3nff,5,14,10
51.03455140941968,-113.95838391942304,c3nfq,5,12,10
50.88777267524809,-113.96949211761154,c3ncq,5,11,10
50.88782429517716,-113.96955902555835,c3ncq,5,11,10
51.04598457601819,-114.16421573563883,c3nf6,5,10,10
51.053369661052415,-114.16547691142344,c3nf6,5,10,10
51.04619943556283,-114.16414832732504,c3nf6,5,10,10
51.077848272471286,-114.19012885631945,c3nf9,5,10,10
51.03781478246516,-114.08179134402856,c3nfk,5,9,10
51.096147553675245,-114.04781392799258,c3nfs,4,20,10
51.13257052362095,-113.95846690249309,c3nfy,4,20,10
51.18312299824683,-114.16186118572,c3ng4,4,20,10
51.1264791438937,-114.05565641941244,c3nfu,4,19,10
50.95795487706248,-114.030009931565,c3ncv,4,19,10
51.04440090502786,-114.05571045454892,c3nfk,4,19,10
51.07443658393175,-114.11937136911776,c3nfe,4,19,10
50.87769662480483,-114.0779087495301,c3nck,4,18,10
51.01860615503029,-114.026609768039,c3nfj,4,18,10
51.06705021677379,-114.04246145877512,c3nfs,4,18,10
51.077864603244734,-113.98865042537804,c3nfw,4,15,10
51.00894409162835,-114.01997815187904,c3nfj,4,14,10
51.00924696056211,-114.14245599165528,c3nf4,4,14,10
51.06709399221767,-113.94043091471153,c3nfx,4,13,10
51.02324903403025,-114.18767995362718,c3nf3,4,12,10
50.9951075468188,-114.09924024637871,c3nf5,4,11,10
51.065163069466834,-114.10634722333556,c3nfe,4,10,10
50.87887621751,-113.9761878269868,c3ncq,4,8,10
51.1335569562811,-114.08915364530944,c3nfg,4,7,10
51.10021267527453,-114.04462648632638,c3nfs,4,7,10
51.088028466705744,-114.09491812001512,c3nfe,4,7,10
51.06074820223772,-114.02484444807388,c3nfm,4,6,10
50.99890393734249,-113.95852366184644,c3nfn,4,6,10
51.05333231070394,-113.9556853090218,c3nfq,4,6,10
51.0489819600554,-114.01886340158856,c3nfm,4,0,10
51.04827850649177,-114.02101478094646,c3nfm,4,0,10
50.99143261584803,-114.0739980786956,c3nfh,3,20,10
51.10636338439196,-114.21165365338958,c3nf9,3,19,10
51.022143753780746,-114.14123021037116,c3nf6,3,19,10
51.03019582143743,-114.03109341023692,c3nfm,3,18,10
50.902813390023056,-114.09866516782294,c3nce,3,18,10
50.99596002148181,-114.0346510332614,c3nfj,3,18,10
51.037763845515634,-113.96570405893844,c3nfq,3,18,10
50.98504818594572,-114.0159491344746,c3nfj,3,18,10
51.05213681825652,-113.9829193204651,c3nfq,3,17,10
50.993839841725965,-114.03818521193344,c3nfh,3,16,10
51.10012122908503,-113.97618857491793,c3nfw,3,16,10
51.03575343450317,-114.00273494477536,c3nfm,3,16,10
51.03705069701332,-114.01013349430296,c3nfm,3,16,10
51.0858878166976,-113.95850044372617,c3nfw,3,16,10
51.04852108068183,-114.11548771556764,c3nf7,3,15,10
50.979515166315366,-114.07168553669854,c3nfh,3,14,10
50.99661380931857,-114.10265121561063,c3nf5,3,13,10
51.05417354684759,-114.12551976684398,c3nf7,3,13,10
50.9961740151091,-114.03483168614709,c3nfj,3,12,10
50.99602369538716,-114.0348656208208,c3nfj,3,12,10
51.087547169117215,-114.10912455515044,c3nfe,3,8,10
50.99760321711775,-114.10578741597624,c3nf5,3,8,10
51.09289626639779,-114.00392189032692,c3nft,3,7,10
51.07136831420919,-113.9855565384512,c3nfw,3,7,10
51.05034623936661,-114.065145714936,c3nfk,3,6,10
50.907311575851374,-113.90951509761877,c3ncx,3,6,10
51.06610912257258,-114.02687597013642,c3nft,2,19,10
50.99764501007855,-114.06764646483003,c3nfh,2,19,10
51.04798687356609,-114.01838437722118,c3nfm,2,18,10
51.06594481865569,-114.15205440500192,c3nfd,2,18,10
51.06690536114623,-114.1063502170062,c3nfe,2,18,10
51.06689070622058,-114.01784656326576,c3nft,2,17,10
51.005152071620266,-114.11787605058085,c3nf5,2,17,10
51.0125196635685,-114.13882138706842,c3nf4,2,16,10
51.0647015913416,-114.02693550349122,c3nft,2,16,10
51.08032766114536,-114.15977009318368,c3nfd,2,15,10
51.12529382655875,-113.97146116075606,c3nfy,2,14,10
51.04723618327994,-114.05550763576368,c3nfk,2,14,10
51.06704641622155,-114.01301565355269,c3nft,2,13,10
50.86732155451051,-113.96665267395996,c3ncq,2,13,10
51.15670762631463,-114.00663922445518,c3ngj,2,12,10
51.0148154691131,-114.14115279675153,c3nf4,2,9,10
51.04533064506629,-114.08870638496607,c3nf7,2,9,10
51.01139404329218,-114.0812708960101,c3nfh,2,8,10
51.14443369122683,-114.1262057229771,c3nff,2,8,10
51.037829499895295,-114.07429068039802,c3nfk,2,8,10
50.93198252230296,-113.97888971727896,c3ncw,2,8,10
51.088854203519126,-113.99180975473104,c3nfw,2,8,10
50.94833140531309,-114.04413963942042,c3ncu,2,7,10
50.947873372433655,-114.0703620483068,c3ncu,2,7,10
51.04874250098442,-114.01978604656516,c3nfm,2,7,10
50.965778814021945,-113.9815497156109,c3ncy,2,7,10
51.09369410177662,-114.11077187488802,c3nfe,2,7,10
50.95238993500585,-114.0195696231638,c3ncv,2,6,10
51.03779279409462,-114.14121119015898,c3nf6,2,5,10
51.04912192925829,-114.01830324806636,c3nfm,2,3,10
51.0304156105812,-114.0592594561492,c3nfk,1,23,10
51.142488425295525,-114.06932145510282,c3nfu,1,22,10
51.10112875993092,-114.04428583921096,c3nfs,1,21,10
51.06709399221767,-113.94043091471153,c3nfx,1,18,10
50.99385840932882,-114.0575875288289,c3nfh,1,17,10
51.00395607050534,-113.95865080974023,c3nfn,1,17,10
51.16814068531148,-114.15289838193674,c3ng4,1,16,10
50.99936307277433,-114.11362668659754,c3nf5,1,16,10
51.05417354684759,-114.12551976684398,c3nf7,1,16,10
51.08157589174378,-113.9589297484775,c3nfw,1,16,10
51.03241048332062,-114.08359986428222,c3nf7,1,15,10
51.15445998559835,-113.98172472285758,c3ngn,1,15,10
51.05721799348622,-114.11846822706858,c3nf7,1,15,10
51.01917596435381,-114.07782634522644,c3nfh,1,14,10
51.07716367872963,-114.00156791012444,c3nft,1,14,10
51.03143802317443,-114.10342170583849,c3nf7,1,13,10
51.07990176067237,-114.12285553350488,c3nfe,1,11,10
50.92651187740229,-114.07279392165276,c3ncs,1,9,10
51.04099037357946,-114.00760515006338,c3nfm,1,8,10
51.10354044032649,-114.16126197775182,c3nfd,1,8,10
51.14692479132686,-114.09547106440036,c3nfg,1,7,10
50.91396415275316,-114.1001524721544,c3nce,0,21,10
50.90678989800649,-113.90689636048953,c3ncx,0,19,10
51.04814714775922,-113.98211343442732,c3nfq,0,18,10
51.11064859079822,-114.04927240352248,c3nfu,0,18,10
51.11225134899286,-113.94682150047696,c3nfz,0,17,10
51.1132821147929,-113.94685445072294,c3nfz,0,17,10
51.02324451139165,-114.06622880396785,c3nfk,0,17,10
51.04533064506629,-114.08870638496607,c3nf7,0,16,10
51.058877650372736,-114.06253421508984,c3nfk,0,16,10
51.09969782326198,-113.95652720547557,c3nfw,0,16,10
51.07741973267659,-114.09471660245418,c3nfe,0,16,10
51.16335948180192,-114.1436952047151,c3ng4,0,15,10
51.0124489140029,-114.14114760798492,c3nf4,0,15,10
50.8942155103494,-114.01067005635196,c3nct,0,8,10
50.896652559694,-113.9404616890641,c3ncx,0,7,10
51.096969261648816,-114.11672937037692,c3nfe,0,7,10
51.07344869010426,-114.00163984531189,c3nft,0,7,10
51.07167450317687,-113.9585038819392,c3nfw,6,23,10
51.065163069466834,-114.10634722333556,c3nfe,6,22,10
51.08153751505559,-114.03011422022644,c3nft,6,18,10
51.05275869749731,-113.97744249226936,c3nfq,6,17,10
51.113370014736496,-114.0468833911648,c3nfu,6,17,10
51.113451876799054,-114.0467423701256,c3nfu,6,17,10
51.14169378053633,-114.0386751846316,c3nfu,6,15,10
51.16000128793785,-114.16294211008952,c3ng4,6,14,10
50.9868654268982,-114.03987296924656,c3nfh,6,13,10
51.11064859079822,-114.04927240352248,c3nfu,6,12,10
51.096169957414176,-114.03877867514618,c3nfs,6,4,10
51.16083255031279,-114.00840999584526,c3ngj,6,0,10
51.16070371005091,-114.00868317571914,c3ngj,6,0,10
51.08156470362864,-114.03421742294752,c3nft,5,21,9
51.05960461731343,-114.01329787226788,c3nfm,5,21,9
51.11063135950943,-114.0618844190253,c3nfu,5,20,9
51.04490783990566,-114.07400937238891,c3nfk,5,19,9
50.90533739065905,-114.09953453074216,c3nce,5,19,9
51.02595159619302,-114.129551930496,c3nf6,5,18,9
50.87678918747432,-113.9575010894676,c3ncq,5,17,9
50.93168557781012,-113.95792537736423,c3ncw,5,15,9
51.07963724605342,-114.0715404491544,c3nfs,5,13,9
50.97508817967047,-114.04099205864588,c3ncu,5,12,9
50.996389267361565,-114.10159581803676,c3nf5,5,9,9
51.02829900153246,-114.04367967956682,c3nfk,5,9,9
51.04517194255533,-114.14113080398084,c3nf6,5,9,9
51.147459262346736,-114.077412605148,c3nfu,5,0,9
50.99119426620308,-114.09481889953322,c3nf5,4,23,9
50.98804794680407,-114.09456252018984,c3nf5,4,23,9
51.12521780487981,-113.9118679580297,c3nfz,4,22,9
51.13260225325808,-113.94730034164188,c3nfz,4,20,9
51.03611707582535,-114.00246192581848,c3nfm,4,18,9
51.03694349161833,-114.00847324191528,c3nfm,4,17,9
51.03692155196071,-114.0085375425281,c3nfm,4,17,9
51.03831013655613,-114.00672024689663,c3nfm,4,16,9
51.13399127830637,-114.23022561433972,c3nfb,4,16,9
51.01947737847446,-114.00300037343432,c3nfj,4,15,9
51.02153767596398,-114.0019718305888,c3nfm,4,15,9
50.97917737320897,-114.05995850225408,c3nfh,4,14,9
51.089631699166645,-114.06243179265329,c3nfs,4,14,9
51.08158341441575,-113.935557703455,c3nfx,4,13,9
50.95552532166731,-114.071782842652,c3ncu,4,11,9
51.0447502843712,-114.06803491364248,c3nfk,4,9,9
50.98956082542927,-113.9590313738898,c3nfn,4,9,9
51.14997045410608,-114.21330551765249,c3nfc,4,8,9
51.131808511514,-114.08684057230836,c3nfg,4,6,9
50.85886587258178,-114.07087528899278,c3nck,4,6,9
51.03789010518784,-113.9289124012081,c3nfr,4,6,9
51.07167450317687,-113.9585038819392,c3nfw,4,6,9
51.041495131679,-114.06578225706316,c3nfk,4,2,9
51.04253125564155,-114.06819308608569,c3nfk,4,2,9
51.13331648887894,-114.2173682768617,c3nfb,4,0,9
51.04561512596794,-114.09505231654497,c3nf7,3,22,9
51.13260225325808,-113.94730034164188,c3nfz,3,21,9
51.066842616028985,-114.05616755206972,c3nfs,3,21,9
51.08153751505559,-114.03011422022644,c3nft,3,18,9
50.99286665509392,-114.03363350805056,c3nfj,3,17,9
51.16538145220025,-114.16046824235548,c3ng4,3,17,9
51.07346450938465,-114.00181393323284,c3nft,3,17,9
50.99394570749573,-114.06297511782304,c3nfh,3,16,9
50.89175301556714,-114.09389522041488,c3nce,3,16,9
51.01778782665105,-114.1644115712046,c3nf4,3,14,9
51.06333197048825,-114.11786224657688,c3nf7,3,14,9
51.02619074306871,-113.91187868039832,c3nfr,3,11,9
51.02658584906808,-113.91200579917124,c3nfr,3,11,9
51.02589819204909,-113.9118467340115,c3nfr,3,11,9
51.067061887081934,-114.01119669594058,c3nft,3,10,9
51.12654846530404,-113.94767909047472,c3nfz,3,9,9
50.98322046778716,-113.9987791951331,c3nfj,3,8,9
51.03926060211365,-114.23635003116142,c3nf2,3,8,9
51.02992024825456,-114.1640891074834,c3nf6,3,7,9
51.04875608460869,-114.01973199989314,c3nfm,3,7,9
51.09596183621827,-113.95610541541676,c3nfw,3,6,9
51.008388061313056,-114.17448265404217,c3nf1,3,3,9
51.04753036336943,-114.06534898434856,c3nfk,3,1,9
51.09722369610476,-114.03333182730432,c3nft,2,20,9
51.05278494090916,-114.16466938965712,c3nf6,2,20,9
51.04896185993286,-114.01806087485856,c3nfm,2,17,9
51.03596096409076,-113.99579447964592,c3nfm,2,16,9
51.08152826866329,-114.15267992886696,c3nfd,2,15,9
51.08831297450056,-114.15424271933138,c3nfd,2,14,9
51.11116700993176,-114.046899013439,c3nfu,2,11,9
51.11114345241108,-114.04691070006224,c3nfu,2,11,9
51.12517273240479,-113.97627012356268,c3nfy,2,11,9
51.04398462289728,-114.00954134665542,c3nfm,2,11,9
51.06701877597544,-114.01257692097494,c3nft,2,9,9
50.97833917570125,-114.07144121395096,c3nfh,2,8,9
50.97863543880271,-114.0715097375524,c3nfh,2,8,9
51.095034044158965,-114.1134556994434,c3nfe,2,8,9
51.09580871698453,-114.11461911806045,c3nfe,2,8,9
51.13518467020236,-114.07123931930288,c3nfu,2,8,9
51.03315481325543,-114.1412008015354,c3nf6,2,2,9
51.03777920311416,-113.95820236919006,c3nfq,1,21,9
51.03794166930225,-113.95851505545753,c3nfq,1,21,9
51.01864706547702,-114.0627855186709,c3nfh,1,19,9
51.05321020028334,-114.17230886464048,c3nf3,1,18,9
51.1132405439283,-114.0469336745687,c3nfu,1,18,9
51.174114641531794,-114.07478804100198,c3ngh,1,18,9
51.01830266495752,-114.00369425273566,c3nfj,1,17,9
51.08152826866329,-114.15267992886696,c3nfd,1,16,9
51.049190047884814,-114.05784152244031,c3nfk,1,16,9
51.08834415371516,-114.22688989031684,c3nf8,1,16,9
51.03779279409462,-114.14121119015898,c3nf6,1,15,9
51.03570777308088,-114.00244180055208,c3nfm,1,15,9
51.0532524578572,-114.04169245992912,c3nfk,1,15,9
51.15695878433615,-114.11630972844256,c3ng5,1,15,9
51.15195683329278,-114.20965292260384,c3nfc,1,14,9
51.00137766770388,-114.06764476896252,c3nfh,1,13,9
51.08143154061865,-113.98550973317148,c3nfw,1,10,9
51.10912783910626,-114.0835722535152,c3nfg,1,9,9
51.065163069466834,-114.10634722333556,c3nfe,1,8,9
50.96517240002418,-113.98429427871812,c3ncy,1,8,9
51.01474579836242,-114.14115272776078,c3nf4,1,8,9
51.1680199564355,-114.12146574829498,c3ng5,1,7,9
51.05723090851846,-114.0743653715657,c3nfk,1,7,9
51.16103146365072,-114.12523123927596,c3ng5,1,7,9
51.16110050034223,-114.12582058424074,c3ng5,1,7,9
51.06675619399225,-113.93349354211166,c3nfx,1,6,9
51.06678531330161,-113.93300840864042,c3nfx,1,6,9
51.14757079712524,-114.07745166677933,c3nfu,0,21,9
51.00552673496222,-114.1179962609572,c3nf5,0,17,9
50.9727069401012,-114.09526678554155,c3ncg,0,17,9
51.074282542463045,-114.11710793888165,c3nfe,0,16,9
51.03783792407234,-113.88866026734846,c3p42,0,16,9
50.96161110007454,-114.03121031849189,c3ncv,0,15,9
51.10263896109334,-114.1428724860196,c3nfd,0,14,9
51.046546758344846,-113.9925443956046,c3nfq,0,12,9
51.04129740295895,-114.05842147008909,c3nfk,0,12,9
50.84878535593303,-114.02395263335052,c3ncm,0,11,9
51.100230644562565,-114.14642435169522,c3nfd,0,8,9
