latitude,longitude,geohash,day,hour,month,label
51.03783053,-114.071482,c3nfk,3,1,11,0
51.06758614,-113.9815367,c3ncd,3,12,12,0
51.0369567,-114.1137233,c3ncm,2,16,12,0
51.01139404,-114.0812709,c3ng5,6,14,4,0
51.05213682,-113.9829193,c3nfq,4,20,8,1
51.05299968110649,-114.094790869763,c3nf7,3,7,10,1
51.08157589174378,-113.9589297484775,c3nfw,5,4,4,0
51.144734686617,-113.92930464777378,c3nfz,5,17,10,0
51.06534154,-114.1180347,c3ng5,2,15,1,0
51.03472765443859,-114.17150093622331,c3nf3,3,13,7,0
51.0670161,-114.1179859,c3nce,4,14,11,0
51.16020434,-114.0709903,c3ngn,4,22,10,0
51.01798533,-114.1660694,c3nf4,6,8,4,0
51.06737986886695,-114.02855129252096,c3nft,3,13,12,1
51.06107974,-114.024873,c3nf2,4,17,8,0
51.04309704,-114.0888426,c3nck,0,11,5,0
51.11414501,-113.9446776,c3nfz,1,0,8,0
50.96863426,-114.0687682,c3ng1,5,11,10,0
51.01722684,-114.0041059,c3nfj,2,14,1,1
50.99380018,-114.058985,c3nfh,4,14,3,1
50.998482838792505,-114.03338925246663,c3nf8,0,18,5,0
51.04458935,-114.1092991,c3nfb,5,17,2,0
51.17311376725121,-114.00377982616004,c3ngj,2,1,7,0
51.06698997,-114.0599351,c3nf0,5,11,9,0
51.03784420854896,-113.91205933410296,c3nck,4,7,8,0
50.89463564291312,-114.00803246521257,c3ndx,4,18,4,0
51.06904595811488,-113.9892823761056,c3nc7,1,16,11,0
51.09141740363057,-114.01163596442652,c3nft,0,4,3,0
51.10346437,-114.1982337,c3nf9,0,16,5,0
51.01795678323354,-114.160700267363,c3nck,6,9,6,0
50.88214554138284,-114.07529925170823,c3nck,1,14,1,0
50.89428222,-114.094047,c3ng0,5,23,9,0
51.12527395,-113.981741,c3ngn,6,19,10,0
50.93263933687557,-114.14833052154387,c3ncf,6,0,10,0
51.07239639,-114.0469155,c3nf2,1,0,3,0
50.97825568,-114.0409356,c3nfh,2,21,1,1
51.06999704,-114.1180263,c3nfe,2,9,6,1
51.15118268,-114.0232056,c3p48,0,19,12,0
50.99442762955396,-114.07203700314864,c3nfe,0,16,6,0
51.16302707,-114.0568164,c3ngh,0,10,5,0
50.96693384777886,-114.14765038733594,c3ncf,4,16,5,0
51.01515872,-114.0048723,c3ng0,6,15,6,0
51.036430994532274,-114.0221385189448,c3nf8,5,8,11,0
51.0418791425974,-114.0714982525121,c3nfk,1,7,9,1
51.15253110169407,-114.10615354961072,c3p1b,0,12,9,0
51.0901304,-114.0974663,c3nfe,1,8,2,1
50.98665361,-114.0293199,c3nfx,1,11,7,0
50.950390560750485,-113.9837850680735,c3nck,5,1,11,0
51.17201128776379,-114.09649939321235,c3ng5,5,16,3,1
51.11056363,-113.9558721,c3ncf,4,23,4,0
51.17455464982497,-113.91392375326032,c3ng1,2,18,2,0
51.05319464727771,-114.16431839803828,c3p1b,3,8,10,0
50.9835702,-114.0208759,c3nfx,0,5,5,0
51.01576725,-113.9151099,c3nfp,0,18,5,0
51.140411306040384,-114.13206341036096,c3nf2,5,15,3,0
51.13053579,-114.2276865,c3nfb,5,14,6,1
50.98496478221831,-114.03575631091869,c3p42,3,18,1,0
50.96730438,-114.0334819,c3nfb,4,16,7,0
50.89395311957979,-113.94311969497868,c3ncx,1,17,9,1
50.97031608226676,-113.89220924042888,c3p1b,4,3,1,0
51.01240495,-114.1411479,c3nf4,6,16,3,0
50.94834193,-114.0339123,c3p1b,5,12,12,0
50.90752668792079,-113.91244002954426,c3ncx,5,10,10,1
51.04724443,-114.0176669,c3nfm,3,7,11,1
50.98838417556953,-114.09499420736712,c3p18,6,11,12,0
50.925638116767864,-114.08328467142914,c3nce,6,13,12,0
51.17538557,-114.0005855,c3ngj,1,20,12,0
50.91971498872471,-113.97574031802225,c3ncw,2,11,12,1
51.06703731,-114.0140245,c3ncf,4,9,8,0
51.03455140941968,-113.95838391942304,c3nfq,5,12,10,1
51.05019326,-114.0488628,c3nfk,2,15,9,1
51.09143389875378,-113.95824167100965,c3ng0,0,18,6,0
51.17537300686839,-113.93765427244414,c3ngp,5,21,1,1
50.91865532012767,-113.9760506254119,c3ncw,6,12,2,0
51.13262623,-113.9708714,c3nfx,2,22,9,0
50.88089565,-113.9565703,c3ncq,2,13,6,1
51.04562795,-114.0026634,c3nfm,4,0,3,1
51.0815499462003,-113.98232605381908,c3nf8,1,21,11,0
51.08863478,-114.2525027,c3nf8,4,20,10,0
50.87553747,-114.0450139,c3nck,3,14,11,0
51.04810194,-114.0860254,c3nf7,3,6,2,0
51.05034623936661,-114.065145714936,c3nfp,3,10,8,0
50.93721123,-114.0689166,c3ncq,6,12,8,0
50.99344622,-114.0369244,c3nf1,2,17,4,0
51.05336966,-114.1654769,c3ncf,1,17,2,0
51.07136831420919,-113.9855565384512,c3nfw,2,19,6,1
51.08228549155461,-114.20384177836966,c3nf9,3,12,7,0
51.1254699114367,-114.18900845777686,c3nf4,6,19,7,0
51.07788883377543,-113.98189704080792,c3nfw,3,5,10,0
51.00137132,-114.0761974,c3p48,1,5,7,0
51.05369344,-114.0812687,c3nfk,3,10,5,1
51.03783011,-114.1002025,c3nf7,2,16,2,1
51.15186998367984,-114.1654818960794,c3ngp,4,17,9,0
51.04562684127083,-113.93523168839155,c3nfr,5,12,11,1
50.99394956,-114.0409773,c3nf3,4,10,12,0
51.15254397,-114.1579792,c3ng4,3,8,11,0
50.89503379,-113.9735483,c3ncw,1,12,12,0
50.91165886786736,-114.12663667648665,c3ncd,1,5,7,0
51.11401201,-113.9277898,c3nfz,5,17,10,0
51.01505681,-114.0039515,c3nfj,5,10,2,0
51.0259516,-114.1295519,c3nf0,3,17,6,0
50.98510266,-113.9589577,c3nfn,1,9,2,1
50.99639945337649,-114.1021827677462,c3nf5,4,16,11,1
50.98521762,-113.9209694,c3nfp,0,22,9,0
51.10815166,-114.1624439,c3nc9,3,9,2,0
51.14158636,-114.0383787,c3nfe,0,23,7,0
50.96560392,-114.03934,c3ncu,0,17,10,1
51.069110763944494,-113.92078212439355,c3nfx,4,3,10,0
51.03788872,-113.9292888,c3nct,0,1,7,0
51.03762547,-114.0367516,c3nfm,5,1,6,0
50.9796050832848,-113.9331993019182,c3nfp,6,1,5,1
51.04869551,-114.0736784,c3nck,3,14,7,0
51.04786593,-114.0180008,c3nfm,5,18,10,1
51.06737986886695,-114.02855129252096,c3nft,6,15,1,1
51.08490606,-113.9467508,c3ncd,5,19,8,0
50.9783575,-114.0397448,c3nfh,1,4,11,0
50.99154852,-114.0350198,c3ng0,1,17,12,0
51.14286954756273,-114.25737426844572,c3nfb,6,14,1,0
50.91662254,-113.9752797,c3nce,3,19,2,0
51.01654821,-114.1182665,c3nfm,2,1,11,0
50.91830077004213,-113.95871652706664,c3ncw,6,16,10,0
51.06723094,-113.9566481,c3nfw,5,19,5,1
51.00949207,-114.1621464,c3nf4,4,14,11,1
51.15933793994572,-114.0358509795596,c3ngj,3,7,11,0
51.03323582473502,-114.09468866960188,c3nf7,5,7,9,0
51.13883712,-114.1570949,c3nff,2,22,5,1
51.09114683508138,-113.98043168608312,c3nfw,1,9,4,1
50.9723044989659,-114.09599354647877,c3ncg,0,8,8,1
51.0413247,-114.0588529,c3nfk,5,17,5,1
50.97058952980319,-114.03622195779369,c3ng0,2,13,11,0
51.15444505072519,-113.95278053133563,c3p48,3,6,2,0
51.05238959,-113.9932943,c3nct,1,14,1,0
50.93198252,-113.9788897,c3ncw,2,14,2,1
51.15446859,-113.970228,c3ngn,0,18,12,0
51.048756282014345,-114.21103901188128,c3nf3,5,15,10,0
51.03786607,-113.9355298,c3nfr,3,21,7,0
51.06701227,-114.1020928,c3nfe,3,10,8,0
51.10604134252454,-113.92687059379325,c3nfx,0,5,3,0
51.02826972,-114.0535619,c3nf0,0,9,12,0
50.93013343,-114.0629485,c3ncs,2,18,3,1
51.07614359,-113.9355781,c3nf8,1,18,10,0
51.05292199,-113.9636836,c3nfq,0,12,3,1
51.06737987,-114.0285513,c3nck,4,6,12,0
50.97095456056231,-114.05816957460094,c3ncu,0,20,9,0
50.92835686114833,-113.93526935235136,c3ncx,1,15,7,0
50.9507349,-114.0760234,c3ng0,5,15,10,0
51.15400344269374,-113.9634646720559,c3nf0,1,11,4,0
51.0355238676184,-113.96137248154558,c3ncy,0,17,1,0
51.06755685,-114.0625441,c3nfs,0,7,11,1
51.01840424,-114.1567034,c3nf4,5,5,4,0
51.14333819,-114.1079085,c3nfb,6,20,12,0
50.91210551126586,-113.95294525010316,c3ncw,3,9,1,0
51.03990697198614,-114.00693251139114,c3nce,2,11,12,0
50.97882885,-114.0946006,c3nf5,2,14,10,1
51.07346549,-114.0021985,c3nc7,2,12,12,0
50.89397093258398,-114.00914890280174,c3nct,6,7,10,0
51.04377153901665,-114.05828040997558,c3nc7,3,19,6,0
51.03789010518784,-113.9289124012081,c3nfr,2,7,3,1
51.05020932,-114.1175949,c3nf0,2,11,8,0
51.16411441,-113.961951,c3ngn,1,7,2,0
51.08142442,-114.0050841,c3nft,4,13,2,1
50.8723436,-114.0542836,c3nck,6,9,5,0
50.94674131,-114.0053038,c3nc7,5,20,6,0
51.16732598364992,-114.0021553407981,c3p48,1,12,6,0
50.97232841,-113.9824058,c3nf9,0,15,3,0
51.15644446,-113.9215578,c3nck,2,0,11,0
50.95073391,-113.9815325,c3ncy,5,12,1,0
50.98721743544127,-114.04421126065532,c3ncy,5,12,6,0
51.15304961,-114.0670764,c3ngh,2,16,1,0
51.11057605451983,-113.94085886964852,c3nfz,0,12,9,0
50.93086459530633,-114.03822210967896,c3ncx,2,19,6,0
51.12635277820184,-114.0463122461394,c3ncm,3,8,1,0
51.15397298902397,-114.25748005916064,c3ng0,4,19,3,0
50.97761303,-114.0403348,c3nfp,3,18,9,0
50.9796391615113,-113.95431319696982,c3ncm,4,8,4,0
50.997998921216,-113.93582840531325,c3nfp,0,5,8,0
51.03050853300526,-114.05967500215178,c3nfk,6,3,7,1
51.14427231600806,-113.96974479595949,c3nfy,4,15,11,0
51.13883712,-114.1570949,c3ngj,0,19,1,0
51.08121344,-113.9886585,c3ncr,2,1,8,0
51.13260225325808,-113.94730034164188,c3nfc,0,22,10,0
50.95784607,-113.9589582,c3ncy,2,13,8,0
51.12361518,-113.9642143,c3nfy,6,14,8,1
51.06737987,-114.0285513,c3ncr,5,20,8,0
51.0562253,-113.9769313,c3nfq,3,18,10,1
51.14975787,-114.2138392,c3nc9,3,22,3,0
51.03383152,-113.9948474,c3nfb,0,13,12,0
51.08154995,-113.9823261,c3nf5,2,0,8,0
51.06041612,-114.0715297,c3nfk,4,15,7,1
51.07167450317687,-113.9585038819392,c3nfw,6,23,10,1
51.097737490772246,-114.04188407577588,c3ncd,0,16,8,0
51.152256871017,-114.14947370362344,c3nff,2,6,1,1
51.14308237,-114.096351,c3nfg,0,4,2,0
51.10488110682575,-113.94686975184266,c3nfx,1,4,12,0
51.06681961,-114.0898355,c3ncu,1,21,6,0
51.03777598,-113.981692,c3nfq,6,15,2,1
51.06853371,-114.1291563,c3ng0,3,20,10,0
51.10265136,-114.0714767,c3ngh,3,14,11,0
50.94674131426537,-114.00530375385112,c3nf4,3,7,11,0
51.13768568,-114.1643316,c3ngn,3,15,6,0
50.99442763,-114.072037,c3nfv,2,19,5,0
51.05060185,-114.0503355,c3nfq,0,6,3,0
50.86623749337479,-114.03954083972596,c3p42,6,12,2,0
51.15311772072997,-114.16453723584236,c3ncz,1,15,1,0
51.01495911,-114.0034269,c3nfj,4,19,5,1
51.09541676,-113.9584751,c3ncy,5,21,11,0
51.05564067,-114.0523943,c3nfk,0,17,1,1
51.08155017,-114.0027175,c3nfe,0,3,10,0
51.06800331,-114.1291598,c3ndx,3,8,11,0
51.08496552,-113.9819635,c3nf6,3,11,5,0
51.07631642,-113.9585037,c3nck,1,8,11,0
50.99416483,-114.0392388,c3nfh,6,7,1,0
50.95326176,-114.0244138,c3ncv,0,12,4,0
51.05827387393799,-114.21850795472166,c3nf2,5,11,6,0
51.10686231,-113.9500273,c3nfc,2,8,5,0
51.14055605,-113.9209356,c3nfz,3,10,3,0
50.91396415275316,-114.1001524721544,c3nce,1,20,11,0
51.03703509,-114.008612,c3nc7,4,10,12,0
50.922879981846265,-113.933437162463,c3nf6,0,21,11,0
50.95358929,-114.001033,c3ncv,2,22,5,0
50.92139819,-113.9154083,c3ncx,3,16,10,0
51.11008863,-114.1422454,c3nff,5,10,12,1
51.12526704019227,-113.92114724077972,c3ngp,2,9,7,0
51.07893660241425,-114.03154935011594,c3nft,4,4,12,0
51.04890162,-114.0810501,c3p1b,5,15,10,0
51.052383122366535,-114.00093080184354,c3ng5,1,12,7,0
51.06290747586514,-114.01750913890048,c3nfm,4,5,1,0
50.99443201,-114.0867569,c3ng5,3,21,1,0
51.04235062,-114.1150333,c3nf7,4,18,10,1
50.88242603,-113.9578345,c3nfv,6,13,8,0
51.08665928241904,-113.99776805040668,c3nfc,2,15,10,0
50.89424658183032,-113.97376066150936,c3nck,5,4,4,0
50.87695792355882,-114.03668558768916,c3nf0,4,11,11,0
51.02316023694806,-113.99897609821618,c3nfm,0,21,7,0
50.90961003,-113.9592698,c3ncw,6,16,10,0
51.0967569,-114.0071213,c3nct,2,4,4,0
51.031445338696656,-114.0946844508394,c3nf7,3,12,10,1
50.95784607,-113.9589582,c3ncy,1,12,10,0
51.03780606499927,-114.1266494431685,c3nf6,3,14,9,1
50.97961074511775,-113.91543476715913,c3nfp,4,6,4,1
51.16525654,-114.1312306,c3ncx,3,7,9,0
50.95397739,-113.9582456,c3ncy,2,6,6,0
51.00324898648736,-114.1181771305294,c3nf5,5,8,5,0
51.10807379,-114.0624359,c3ncy,5,14,6,0
51.04454076,-114.0606369,c3nfk,3,17,8,1
51.06656344543959,-114.030254738002,c3nft,6,19,11,1
51.14443369,-114.1262057,c3nff,1,21,2,1
50.99415668,-114.0391731,c3ncr,4,9,4,0
50.96470353,-114.0318284,c3ncx,3,16,12,0
50.950347924068176,-114.0946707312162,c3ng1,6,8,9,0
51.01864707,-114.0627855,c3nfh,5,8,12,0
50.99403653,-114.0719582,c3nf0,6,14,12,0
51.10851851,-114.0472716,c3nfu,1,12,1,0
51.10884711,-114.0465338,c3nf2,3,14,6,0
51.04869386436708,-114.01496267037376,c3nfv,2,4,5,0
50.98442585,-114.0490999,c3ngp,4,9,9,0
51.04824607,-114.0323668,c3nfj,2,2,10,0
51.141136479807656,-114.0350842788918,c3nfv,3,2,1,0
51.08131874,-114.1924374,c3nf9,3,18,1,0
50.95418733,-114.1180562,c3ncg,0,21,10,0
51.07840022,-114.0304023,c3nft,4,18,12,1
51.108938404025615,-114.04663942550242,c3nfu,1,16,2,1
50.88159919850227,-113.96697103682529,c3nfr,0,20,12,0
50.95052948,-113.9821108,c3nf1,4,17,1,0
51.07461340257853,-114.11876193211984,c3nfe,1,9,3,1
51.063347609380585,-114.06252283218085,c3nfk,2,16,12,1
51.14396747112973,-113.96971298299324,c3nfy,0,20,6,0
50.95221813,-114.0179133,c3ncv,3,11,7,0
51.10453231,-114.1659241,c3nfd,2,20,3,1
51.05271341,-113.941837,c3nfr,4,11,6,1
51.13398152363581,-114.2177938519149,c3nfb,2,19,9,0
51.1014805,-113.935548,c3nff,0,6,2,0
51.15283199733915,-114.01979779424006,c3ngj,6,9,12,1
50.95188682,-114.0157014,c3p48,3,6,2,0
51.05723090851846,-114.0743653715657,c3nfk,4,21,1,1
51.17587107064928,-114.17616144690626,c3nfv,0,15,10,0
51.10333781,-114.1501973,c3nfd,0,17,2,1
51.06880402,-114.0560969,c3nfs,4,16,6,1
51.09610241155064,-114.04673701081298,c3ncr,1,16,9,0
50.99394371,-114.0641774,c3nfh,2,5,10,0
50.9635003,-114.0126482,c3nfg,3,18,9,0
50.971706676078455,-113.95831979321233,c3nce,1,10,12,0
51.05240151,-114.1823066,c3nf3,4,23,3,0
51.10697254200153,-114.2265641107903,c3ncf,0,10,9,0
51.03383152,-113.9948474,c3nct,0,13,12,0
51.00116425230565,-114.12457983053096,c3nf5,2,7,6,1
51.13258429548925,-113.94130468430512,c3nfz,1,16,4,1
51.165574441495664,-114.1299147967692,c3ng4,6,15,10,0
51.17615173,-114.0153985,c3ngj,5,5,8,0
50.92859089,-113.9756321,c3nft,6,0,2,0
51.14897112058973,-114.21597894333723,c3nf4,2,8,11,0
50.99415668,-114.0391731,c3nfh,1,16,7,1
51.00917998700597,-114.01942522148744,c3ncy,0,8,11,0
51.08636302244086,-114.0380286845671,c3ng0,3,18,6,0
51.05964505,-113.9355518,c3nfr,6,11,5,1
51.11054930554528,-114.0623518652822,c3nfu,1,19,11,1
51.03767288,-114.1695353,c3nf6,2,8,9,0
51.04094689,-113.9583838,c3nc7,5,16,4,0
50.89235565647915,-113.9719330869207,c3ng4,3,23,12,0
51.09617866293622,-113.92318315080318,c3nfx,4,9,4,0
50.90456472,-114.064594,c3ncs,5,7,12,0
51.14088727,-114.1811056,c3nf4,3,17,12,0
51.08866753215796,-114.25882034272666,c3p1b,0,18,10,0
51.00430111892825,-114.02904729186524,c3ncz,5,15,9,0
50.87610425,-113.9630784,c3ncq,0,21,1,0
51.03020950298482,-114.0412094553187,c3nfk,5,9,4,1
51.037914254090325,-113.94696352785026,c3nfr,4,13,4,0
51.06701227,-114.1020928,c3ng1,2,18,9,0
51.09457221381962,-114.03988386781448,c3ng1,4,14,2,0
51.05405044,-114.0859029,c3nf7,0,5,7,0
51.03056251330711,-114.03724381417696,c3ngh,3,9,9,0
51.04874250098442,-114.01978604656516,c3ngn,5,17,12,0
50.90769129615358,-113.97525104572097,c3nf6,3,7,11,0
50.857145323664,-113.9693396760634,c3nc9,5,1,9,0
51.03056885,-114.0328868,c3ngn,2,8,2,0
51.01798533,-114.1660694,c3nf4,0,8,4,1
51.0684806,-114.1265896,c3nfe,2,1,1,0
50.93056857,-114.068955,c3ngh,1,9,3,0
51.0688088,-113.9818979,c3nfw,5,20,9,1
51.08650624,-114.1818195,c3nf9,0,23,7,1
51.01601910796371,-114.0373397643596,c3nfj,1,11,3,1
51.153778864734335,-114.16437320232966,c3ng4,4,21,8,0
50.98109613,-114.0155711,c3nfj,0,15,12,1
51.05208529674502,-114.18181633250678,c3nf3,1,12,1,1
51.0642431351077,-114.1201018528081,c3nf7,0,6,6,1
50.87734541,-114.0246476,c3ncm,4,20,9,0
51.05042125113618,-114.0676124980741,c3nfk,3,12,12,1
50.89837486,-113.9590601,c3ncw,3,7,3,1
50.91765623660551,-114.10003908545276,c3nce,6,20,3,0
51.01502267060602,-114.11948042599958,c3nf5,3,7,6,0
51.13829664100097,-114.14579824609616,c3nff,3,8,3,1
51.11070409064803,-114.04494877065864,c3nf1,3,9,11,0
50.91767968,-114.1004817,c3nck,4,18,10,0
51.11232515,-114.1372909,c3nff,0,11,12,0
51.01863964,-113.9731942,c3nfn,0,21,7,0
50.99213921,-114.0326347,c3nfj,3,8,5,1
50.9537992,-114.0012768,c3ncv,2,8,1,1
51.00868046343723,-114.06775670492706,c3nf8,1,10,11,0
50.87940209,-113.9705025,c3nck,2,7,9,0
51.04128662,-114.0584045,c3nct,0,23,9,0
51.1272762765992,-114.14501095875234,c3nff,0,10,2,0
51.06228428094906,-114.09476432037032,c3nf7,6,12,2,1
50.89273981,-114.0637127,c3nfr,5,6,9,0
51.08157589,-113.9589297,c3nfw,6,11,12,0
51.02556653,-113.9659434,c3ncg,0,20,9,0
51.04086003,-114.0766636,c3nfk,1,4,1,0
51.06690536114623,-114.1063502170062,c3nfe,5,23,6,0
50.95275037590817,-114.0228337045666,c3ncx,3,13,8,0
51.00132867483862,-114.07171230737964,c3nf4,0,18,12,0
51.0814263,-114.1305887,c3nfd,6,18,9,0
51.0239865,-114.1094459,c3nfd,4,18,1,0
51.17696502,-114.0697285,c3ngh,3,10,2,0
51.01495911,-114.0034269,c3nfj,3,9,2,1
50.961007531573145,-114.07235200571851,c3nf8,3,12,12,0
51.16302707,-114.0568164,c3nf5,0,23,7,0
51.06656344543959,-114.030254738002,c3nc7,6,19,11,0
51.07656154649135,-113.99820620965964,c3nf6,4,22,6,0
51.02574515791417,-114.17079898423846,c3nf3,1,13,7,0
51.05336966,-114.1654769,c3nf6,1,23,1,1
50.97577531475251,-114.01622960871138,c3ncv,4,23,1,0
51.13257052362095,-113.95846690249309,c3nfy,0,21,2,0
51.04133698239518,-114.07148030652336,c3nfg,6,11,12,0
51.03939307,-113.9700122,c3ngh,2,16,1,0
51.05002175,-114.0477456,c3ngn,4,12,1,0
51.07693092575663,-114.00508273184182,c3nft,0,12,1,1
51.02930461933553,-114.03127158284582,c3nfm,1,7,6,1
51.07307487,-114.1647538,c3ncd,4,15,3,0
50.998482838792505,-114.03338925246663,c3ncq,0,18,5,0
51.07069534338488,-114.02631744207964,c3nft,4,18,12,1
51.07631642,-113.9585037,c3nfw,4,10,6,1
51.04590826491124,-114.07631211998212,c3nfv,0,18,9,0
51.02556653,-113.9659434,c3nfq,0,20,9,1
51.06708566,-113.9892191,c3nfw,4,16,11,1
50.88942402853627,-114.035202558558,c3nct,6,14,1,0
51.10925639,-114.1400736,c3nff,6,7,11,0
51.15442641,-114.0027983,c3ncd,4,4,2,0
50.99501028,-114.035732,c3nfj,4,17,4,1
50.9613999,-114.0951009,c3ncg,6,16,1,0
51.06695603,-114.0133693,c3nfc,2,13,12,0
51.09577644206913,-114.14621469775956,c3nck,2,9,3,0
51.08855244,-114.1138863,c3nf9,3,12,2,0
51.17575021943673,-114.0156583137492,c3ngj,4,10,3,0
51.08744692,-114.0943697,c3nfe,5,19,7,0
51.11328015,-114.0468019,c3ncu,4,23,4,0
51.00762766,-113.92119,c3nfp,0,16,8,1
51.10264898432076,-114.0624401865227,c3nfs,2,17,6,1
51.1681406,-114.1528984,c3nfg,1,13,3,0
51.043770019702,-114.07893935334158,c3nfk,3,2,7,0
51.05237512840084,-114.07969446683224,c3nfk,4,6,7,0
51.17696502,-114.0697285,c3ngh,3,10,2,0
51.13943133,-114.0134142,c3nf5,1,1,6,0
51.154218,-113.9714616,c3ngn,0,14,11,0
51.08382960145023,-113.99484557716004,c3nft,6,6,1,0
51.04885988,-114.0194343,c3nfm,4,9,1,1
51.12166539178877,-114.16780900817842,c3nff,5,7,10,0
51.07143665,-114.1589313,c3nfd,3,11,10,1
51.14924936463938,-114.21253452546516,c3nfc,3,14,12,1
51.006926318736845,-114.0813695291266,c3ncz,3,7,11,0
50.94038756,-113.9198463,c3ncz,6,5,1,1
51.03785554,-113.9585022,c3nfz,1,0,12,0
50.99412162575423,-114.04019998676912,c3ngn,2,14,8,0
51.01795678323354,-114.160700267363,c3nf2,0,8,6,0
51.1737906,-114.0700918,c3ngh,0,19,7,0
51.10697254200153,-114.2265641107903,c3ngp,0,10,9,0
51.09289627,-114.0039219,c3p42,5,1,11,0
51.03781314947917,-114.087039326918,c3ng0,6,11,5,0
51.05417354684759,-114.12551976684398,c3ncm,3,20,1,0
51.00857059,-114.0187785,c3nfj,3,9,12,1
50.981718804349285,-113.91209324507231,c3nfp,0,23,8,0
51.13260225,-113.9473003,c3nfc,0,16,9,0
51.00832925462118,-114.01791684561024,c3nfj,4,5,10,0
50.95045546,-113.9782369,c3ncy,6,12,6,1
51.02694036,-113.984076,c3nfq,6,20,10,0
51.01918844,-113.9212087,c3ngp,2,16,7,0
50.896588395735016,-113.9432175558814,c3ncz,4,14,11,0
51.03782418,-114.09471,c3nfg,1,15,6,0
50.90860480177519,-113.9549914622872,c3ncw,4,0,12,0
50.93723501,-114.0688441,c3ncu,5,13,1,0
51.16543278,-113.9620939,c3ngn,5,15,3,1
51.03703509,-114.008612,c3nfr,1,10,3,0
50.95695599,-114.0784686,c3ncu,5,2,10,1
51.04176536211561,-114.07600999490482,c3nc9,3,16,4,0
50.95262483044991,-114.02067145356114,c3ng1,1,16,4,0
51.04765343006111,-114.03616693974192,c3ngn,3,8,11,0
51.017764280886496,-114.19194036342208,c3nf4,4,12,2,0
51.03892907,-114.0068344,c3nct,3,20,1,0
51.06708719,-114.0125725,c3ng0,0,10,7,0
50.97058953,-114.036222,c3ncv,5,19,6,1
51.06740191,-114.0281193,c3ncd,2,0,8,0
51.11002066811466,-114.0473055675146,c3nfu,1,4,12,0
50.94689523,-114.1417794,c3nce,5,1,2,0
50.88753314107386,-114.00336363344154,c3ncm,3,16,6,0
50.92567019133657,-113.9580201315397,c3ncw,0,6,11,0
51.05223195041929,-114.01925937711266,c3nf0,4,22,4,0
51.04360322402828,-114.11246842101674,c3nf7,0,9,2,1
51.03981821623797,-114.0742824534224,c3nfk,2,2,12,1
51.04700829,-114.081184,c3nfk,0,10,5,1
51.12955966,-113.9392094,c3ncd,0,6,3,0
51.118339414407664,-114.06973052108758,c3nfu,1,16,2,1
51.12060124821737,-114.03910908721208,c3nfu,2,7,5,1
51.00137132,-114.0761974,c3ncz,6,18,5,0
50.99323211819698,-114.0350697943744,c3nff,6,12,11,0
51.0815499462003,-113.98232605381908,c3nfw,6,7,12,1
50.89050588,-114.0716462,c3nf1,5,10,4,0
51.01539075192684,-113.99914547252642,c3ngp,4,12,8,0
51.01495911,-114.0034269,c3ngj,4,15,8,0
50.9839673,-114.0423932,c3nc9,4,7,6,0
51.06082057964336,-114.02521639019704,c3nfm,1,7,2,1
50.94047281713805,-114.06944066756016,c3p18,6,10,11,0
51.15408326,-113.9700749,c3nfy,0,21,12,0
51.13966617,-113.9932238,c3nfe,5,22,6,0
51.08154534,-114.0122478,c3nf0,6,13,8,0
51.137616919341255,-114.0820395714738,c3nfg,5,11,8,0
51.04325536,-114.0607287,c3p1b,2,16,9,0
51.12205389,-113.946804,c3nfz,3,17,8,1
51.04326518,-114.0947557,c3nc7,4,11,5,0
50.894617215073,-113.93650604879436,c3ncx,2,17,12,1
51.02274225,-114.1874756,c3nf3,3,13,1,0
50.89306368432628,-113.9531033127862,c3ncw,2,17,7,1
51.04759747,-114.0208918,c3p18,2,16,12,0
51.15429259330519,-114.0528793128378,c3ngh,1,19,1,1
51.15148248926338,-114.02178844477449,c3nfv,1,16,6,1
51.07443031,-114.1194448,c3nfe,6,18,12,0
51.04941645,-113.9700223,c3ndx,0,14,2,0
51.13040077405242,-114.04568495237989,c3nfu,6,11,8,1
50.95156889,-114.0255924,c3ncv,0,19,8,1
50.95046926315092,-114.0952534839319,c3ncg,2,18,4,0
51.05236761280724,-113.98134103773384,c3ncq,0,11,6,0
51.1325078939616,-113.97002680684606,c3nfy,0,12,7,1
50.969458,-114.1180236,c3ncg,0,10,5,0
51.0671235056618,-113.93540400577426,c3ng5,4,20,10,0
50.87727207388495,-113.94546921800836,c3ncr,4,21,8,0
51.00882841,-114.0213985,c3nft,1,4,10,0
51.0026835,-114.0716177,c3ncm,1,15,11,0
51.13989127670153,-113.96987598311236,c3nfy,4,21,12,1
51.12527395,-113.981741,c3nfy,2,8,10,1
50.99052353,-114.0831421,c3nfg,2,12,6,0
51.15387824,-114.0481556,c3ngh,6,16,10,0
51.081551471047376,-114.02967665148596,c3ncr,2,7,6,0
50.97969380765891,-113.93072058126432,c3nfp,1,16,8,1
50.93003352,-114.1403484,c3ncd,2,10,2,0
51.13761692,-114.0820396,c3nf0,3,17,2,0
51.08663649,-114.0380323,c3nf3,6,9,3,0
51.12166539178877,-114.16780900817842,c3nff,0,14,1,0
51.01824946,-114.0614032,c3ncv,3,11,3,0
51.02827324,-114.0715142,c3nc7,0,13,11,0
51.03044073,-114.0946834,c3nf7,1,3,7,0
51.106049589578575,-114.04640019273826,c3ncz,3,16,3,0
51.03784645397042,-113.92466913377386,c3ngj,5,14,2,0
